slugSeason,avg_pts,avg_ast,avg_reb,avg_stl,avg_blk,avg_tov,avg_fgm,avg_fga,avg_fg_ptc,avg_fgm3,avg_fga3,avg_fg3_pct,avg_fgm2,avg_fga2,avg_fg2_pct,avg_ftm,avg_fta,avg_ft_pct
1989-90,106.99277326106595,24.852303523035232,43.1427280939476,8.528003613369467,5.061878952122854,15.606594399277325,41.514905149051494,87.15040650406505,0.4778351400180669,2.1811201445347788,6.598012646793134,0.30282056396964063,39.33378500451671,80.55239385727191,0.4898950381203207,21.781842818428185,28.50858175248419,0.7642204155374888
1990-91,106.30984643179765,24.74345076784101,43.25925925925926,8.588527551942185,5.2502258355916895,15.60523938572719,41.35094850948509,87.19918699186992,0.47579087624209576,2.28319783197832,7.141824751580849,0.29935083238666327,39.06775067750677,80.05736224028907,0.4895200120018356,21.324751580849142,27.884372177055106,0.7642895212285457
1991-92,105.3089430894309,24.476964769647697,43.667570009033426,8.640921409214092,5.517615176151762,15.104787714543813,41.269647696476966,87.34914182475158,0.47373170731707315,2.5234869015356822,7.632339656729901,0.31723755403707915,38.74616079494128,79.71680216802169,0.4873435715866548,20.246160794941282,26.682475158084912,0.7581752484191508
1992-93,105.27235772357723,24.705058717253838,43.13730803974706,8.551490514905149,5.203703703703703,15.425474254742548,40.67570009033424,85.95031616982837,0.47463324299909665,3.011743450767841,8.954381210478772,0.3253058624291635,37.66395663956639,76.9959349593496,0.49068209216339553,20.90921409214092,27.720867208672086,0.7534620596205962
1993-94,101.50722673893405,24.39159891598916,42.99548328816621,8.876242095754291,5.229900632339657,15.451671183378501,39.32429990966576,84.44037940379404,0.4667795844625113,3.2976513098464317,9.89476061427281,0.3265275569437208,36.02664859981933,74.54561878952123,0.4845302473568376,19.5609756097561,26.63821138211382,0.7344051490514906
1994-95,101.40831074977416,23.36449864498645,41.55645889792231,8.279132791327914,5.162601626016261,15.411020776874436,37.98780487804878,81.49186991869918,0.46747154471544716,5.489159891598916,15.306684733514002,0.35746220249282656,32.49864498644986,66.18518518518519,0.4926380291160124,19.94354110207769,27.07226738934056,0.7360817524841915
1995-96,99.50336417157276,22.68713204373423,41.25273338940286,7.969722455845248,5.062237174095879,15.256518082422204,37.04625735912531,80.1829268292683,0.4635264928511354,5.887300252312868,16.0475189234651,0.3634718104334079,31.158957106812448,64.13540790580319,0.48738794458323614,19.523549201009253,26.39402859545837,0.7398683767872162
1996-97,96.90201850294365,22.046257359125317,41.08620689655172,8.194280908326325,4.909167367535744,15.665685449957948,36.07106812447435,79.30782169890665,0.4559861227922624,6.0483599663582845,16.796888141295206,0.3580406502178059,30.022708158116064,62.51093355761144,0.48158232611859547,18.71152228763667,25.34524810765349,0.7368965517241379
1997-98,95.57148864592094,22.029436501261564,41.546677880571906,8.38645920941968,5.072329688814129,15.487804878048781,35.9053826745164,79.70437342304457,0.45195668629100083,4.394449116904962,12.71278385197645,0.3397381677983864,31.510933557611438,66.99158957106812,0.47260037131507415,19.36627417998318,26.280067283431453,0.7372531539108494
1998-99,91.58068965517242,20.724137931034484,41.65172413793103,8.353793103448275,4.962758620689655,15.324137931034484,34.17172413793104,78.19241379310346,0.4384213793103448,4.457241379310345,13.158620689655173,0.3325164127165325,29.71448275862069,65.03379310344828,0.4588698275744547,18.78,25.79241379310345,0.728248275862069
1999-00,97.47224558452481,22.342304457527334,42.919259882253996,7.934398654331371,5.169470142977292,15.470142977291841,36.83389402859546,82.09419680403701,0.4498145500420521,4.841463414634147,13.714886459209419,0.35020694536504543,31.99243061396131,68.37931034482759,0.4691560490136367,18.962994112699747,25.277964676198486,0.7515895710681245
2000-01,94.8103448275862,21.777123633305298,42.46761984861228,7.821698906644239,5.258620689655173,15.048359966358284,35.68755256518082,80.59882253994954,0.44417283431455007,4.846089150546677,13.707737594617326,0.34852689118840535,30.841463414634145,66.89108494533221,0.46284266602034285,18.58915054667788,24.86837678721615,0.7486291000841043
2001-02,95.47645079899075,21.922203532380152,42.40075693860387,7.795626576955425,5.223717409587889,14.460470984020185,36.16947014297729,81.27123633305298,0.44618544995794784,5.215306980656013,14.74936921783011,0.35153069321189684,30.95416316232128,66.52186711522288,0.4667240170074869,17.922203532380152,23.822539949537425,0.7522249789739277
2002-03,95.080740117746,21.502523128679563,42.306139613120266,7.9411269974768715,5.015979814970564,14.915054667788057,35.71783010933557,80.78595458368376,0.44309125315391085,5.130361648444071,14.681244743481917,0.34350310140992335,30.587468460891504,66.10470984020185,0.4640933856535314,18.514718250630782,24.433557611438182,0.758242220353238
2003-04,93.39655172413794,21.302775441547517,42.20395290159798,7.932716568544996,5.055508830950378,14.917157275021026,35.01009251471825,79.81581160639193,0.43940201850294364,5.181244743481917,14.925147182506308,0.3429654172930748,29.828847771236333,64.89066442388562,0.46057861028160724,18.195121951219512,24.20689655172414,0.7521896551724138
2004-05,97.19878048780488,21.277235772357724,41.857723577235774,7.515853658536585,4.863008130081301,14.502845528455284,35.949186991869915,80.33577235772357,0.44859349593495934,5.600406504065041,15.751219512195123,0.35160239433097656,30.348780487804877,64.58455284552845,0.47160779901175254,19.7,26.054878048780488,0.7560922764227642
2005-06,97.00853658536586,20.614227642276422,40.95691056910569,7.1674796747967475,4.699186991869919,14.414227642276423,35.83983739837398,78.98983739837398,0.4548646341463415,5.726016260162601,15.980894308943089,0.3547090735222682,30.11382113821138,63.00894308943089,0.47957417581120143,19.602845528455283,26.30081300813008,0.7442
2006-07,98.73943089430894,21.286585365853657,41.05447154471545,7.2386178861788615,4.605284552845529,15.134959349593496,36.52845528455285,79.70447154471545,0.4593024390243902,6.067479674796748,16.939837398373985,0.3532909268816889,30.460975609756098,62.764634146341464,0.4869585965049646,19.615040650406502,26.076829268292684,0.75304918699187
2007-08,99.92317073170732,21.75040650406504,41.980081300813005,7.2752032520325205,4.736178861788618,14.113414634146341,37.263821138211384,81.50447154471544,0.45801422764227645,6.554471544715447,18.10731707317073,0.35747834147305935,30.709349593495936,63.39715447154472,0.48607605487174643,18.841056910569105,24.944308943089432,0.7563678861788617
2008-09,99.95081300813008,20.977642276422763,41.295121951219514,7.269512195121951,4.803658536585366,14.03211382113821,37.11788617886179,80.91626016260163,0.4595849593495935,6.647154471544716,18.12317073170732,0.3629095642507096,30.470731707317075,62.79308943089431,0.486688590447534,19.067886178861787,24.739430894308942,0.7704060975609756
2009-10,100.44715447154472,21.243089430894308,41.72357723577236,7.21910569105691,4.85650406504065,14.220325203252033,37.69512195121951,81.70284552845528,0.4626089430894309,6.431707317073171,18.139024390243904,0.3511340604973696,31.26341463414634,63.56382113821138,0.49375240965832057,18.62520325203252,24.54349593495935,0.7578317073170732
2010-11,99.55040650406504,21.49878048780488,41.388617886178864,7.326422764227642,4.864227642276423,14.254065040650406,37.24552845528455,81.21544715447155,0.45975447154471544,6.457723577235773,18.01341463414634,0.35360396282982615,30.78780487804878,63.202032520325204,0.488902068712543,18.601626016260163,24.364634146341462,0.7624345528455284
2011-12,96.25959595959596,20.976262626262628,42.178282828282825,7.6767676767676765,5.093939393939394,14.575757575757576,36.47373737373737,81.42676767676768,0.4488843434343434,6.41060606060606,18.38131313131313,0.3439776207712898,30.06313131313131,63.04545454545455,0.4783051608457135,16.901515151515152,22.46060606060606,0.753589898989899
2012-13,98.05813008130082,22.119918699186993,42.103658536585364,7.7959349593495935,5.130894308943089,14.539430894308943,37.10650406504065,81.95487804878049,0.4540187144019528,7.155691056910569,19.945934959349593,0.3549892944404527,29.95081300813008,62.00894308943089,0.48500655622160416,16.68943089430894,22.16788617886179,0.7540630593978844
2013-14,101.0089430894309,22.004471544715447,42.74837398373984,7.680894308943089,4.713008130081301,14.647967479674797,37.71504065040651,82.99674796747968,0.45577723577235774,7.7455284552845525,21.534146341463416,0.3572229451630998,29.96951219512195,61.46260162601626,0.49018383335272053,17.833333333333332,23.589024390243903,0.757119918699187
2014-15,100.01422764227642,22.033333333333335,43.29430894308943,7.736178861788618,4.795528455284553,14.354471544715446,37.515040650406505,83.5650406504065,0.4500878048780488,7.845528455284553,22.413414634146342,0.3477448010416693,29.66951219512195,61.15162601626016,0.48724923529133096,17.13861788617886,22.84471544715447,0.7504951219512195
2015-16,102.67154471544715,22.289024390243902,43.75813008130081,7.846747967479675,4.95650406504065,14.383333333333333,38.23780487804878,84.57276422764228,0.45329878048780486,8.517479674796748,24.08170731707317,0.35196431838022,29.72032520325203,60.49105691056911,0.4931811035670111,17.678455284552847,23.36138211382114,0.7595028455284553
2016-17,105.59065040650407,22.6260162601626,43.514227642276424,7.703252032520325,4.743495934959349,13.951219512195122,39.04918699186992,85.41219512195121,0.4582333333333333,9.653658536585366,27.00040650406504,0.35657392913532854,29.395528455284552,58.41178861788618,0.5056990365339513,17.838617886178863,23.11178861788618,0.771089837398374
2017-18,106.33333333333333,23.2369918699187,43.515853658536585,7.716666666666667,4.815040650406504,14.261788617886179,39.607723577235774,86.05975609756098,0.4611394308943089,10.490650406504065,28.99959349593496,0.3610241663359345,29.117073170731707,57.06016260162602,0.5126015826479591,16.627235772357725,21.676829268292682,0.7686020325203252
2018-19,111.20853658536585,24.586585365853658,45.16544715447154,7.633739837398374,4.953252032520325,14.082926829268292,41.082113821138215,89.21056910569105,0.46142926829268294,11.363821138211382,32.00894308943089,0.3552388564285537,29.71829268292683,57.201626016260164,0.521872100657388,17.680487804878048,23.072357723577237,0.7671150406504065
2019-20,111.7979225684608,24.385741265344663,44.833333333333336,7.648725212464589,4.899905571293673,14.54296506137866,40.86402266288952,88.81775259678942,0.46119074598678,12.210576015108593,34.11331444759207,0.35760350515247596,28.653446647780925,54.70443814919736,0.5255273172335916,17.859301227573184,23.1081208687441,0.7708918791312559
2020-21,112.0912037037037,24.804166666666667,44.29907407407408,7.572222222222222,4.872222222222222,13.835648148148149,41.21296296296296,88.41805555555555,0.46691435185185187,12.697685185185184,34.63981481481481,0.36540258765309513,28.51527777777778,53.77824074074074,0.5320931732266231,16.96759259259259,21.82175925925926,0.7785555555555556
2021-22,110.61585365853658,24.648780487804878,44.45,7.630894308943089,4.713008130081301,13.76260162601626,40.6219512195122,88.09837398373983,0.4619719512195122,12.43821138211382,35.176829268292686,0.35312383723564306,28.183739837398374,52.921544715447155,0.5347597044592712,16.933739837398374,21.86219512195122,0.7755459349593496
2022-23,114.68271604938272,25.29094650205761,43.388888888888886,7.286831275720164,4.655967078189301,14.09917695473251,41.961316872427986,88.2477366255144,0.4767843621399177,12.33991769547325,34.181893004115224,0.3596956840040016,29.621399176954732,54.065843621399175,0.550133537169693,18.420164609053497,23.55432098765432,0.7821341563786008
